Date,EURTRY=X,TRYUSD=X,GBPTRY=X,USDEUR=X,USDGBP=X,JPYUSD=X,GBPEUR=X,TRYCHF=X,CHFUSD=X,CHFEUR=X,TRYDKK=X,TRYJPY=X,CADUSD=X,DKKUSD=X,NOKUSD=X,SEKUSD=X,JPYEUR=X,USDAUD=X
2013-04-24,2.34008,0.554874,2.7452,0.76956,0.6566,0.010032,1.1716,0.52371,1.0575299999999999,0.8136,3.1771,55.209998999999996,0.9736809999999999,0.174362,0.168902,0.150349,0.00772,0.97456
2013-04-25,2.34728,0.554902,2.755,0.7682,0.65446,0.010058,1.1736,0.52517,1.055509,0.81079,3.1753,55.080002,0.9753620000000001,0.174581,0.169678,0.151247,0.00772,0.9728600000000001
2013-04-26,2.33873,0.55609,2.7758,0.7688,0.6478,0.010066,1.1866,0.5252899999999999,1.0580559999999999,0.8133600000000001,3.186,55.150002,0.980248,0.174502,0.170256,0.151279,0.00774,0.97145
2013-04-29,2.32594,0.556988,2.763,0.76672,0.6455,0.010221,1.1878,0.52068,1.0615370000000002,0.8137,3.1595,54.400002,0.983894,0.17493,0.17104,0.152577,0.00783,0.9723700000000001
2013-04-30,2.34898,0.557535,2.7788,0.7636,0.6454,0.010218000000000001,1.1827,0.52207,1.067122,0.8146,3.1713,54.490002000000004,0.9884350000000001,0.175682,0.17215,0.15296099999999999,0.0078,0.9667399999999999
2013-05-01,2.35823,0.5583130000000001,2.7825,0.7594,0.6436,0.010281,1.1796,0.5183800000000001,1.0760319999999999,0.81691,3.1578,54.209998999999996,0.9933350000000001,0.176622,0.17339300000000002,0.15427000000000002,0.007809999999999999,0.96425
2013-05-02,2.3618799999999998,0.558067,2.7912,0.7586,0.64218,0.010295,1.181,0.51659,1.078981,0.8183,3.1525,54.110001000000004,0.992851,0.176819,0.173473,0.154631,0.007809999999999999,0.9722200000000001
2013-05-03,2.34233,0.557709,2.7851,0.7654,0.64362,0.010209999999999999,1.1888,0.52082,1.069862,0.8187300000000001,3.179,54.540001000000004,0.9894129999999999,0.175285,0.172402,0.153116,0.00782,0.9750700000000001
2013-05-06,2.35397,0.557659,2.7939,0.762,0.6419,0.010091,1.1869,0.52091,1.069324,0.81466,3.1634,55.029999,0.9918959999999999,0.17607799999999998,0.172426,0.15390399999999999,0.007690000000000001,0.97064
2013-05-07,2.34838,0.55674,2.788,0.7651,0.6436,0.010066,1.1884,0.5213300000000001,1.0655299999999999,0.81486,3.1664,55.220001,0.993345,0.175431,0.171344,0.152788,0.0077,0.9761
2013-05-08,2.3483,0.556762,2.7796,0.7647,0.646,0.010124,1.1834,0.52355,1.062925,0.8126800000000001,3.1712,54.939999,0.995025,0.1755,0.171209,0.153118,0.00774,0.9824799999999999
2013-05-09,2.35558,0.5589029999999999,2.7819,0.7598,0.6433800000000001,0.010112999999999999,1.1808,0.52187,1.069519,0.81243,3.1604,55.130001,0.9973069999999999,0.17658900000000002,0.174111,0.153936,0.007679999999999999,0.98119
2013-05-10,2.3420799999999997,0.5569850000000001,2.7753,0.7672,0.64742,0.009923999999999999,1.1848,0.52827,1.053308,0.80806,3.1817,56.042,0.993088,0.17490799999999998,0.17294600000000002,0.152549,0.00761,0.99241
2013-05-13,2.32156,0.5547479999999999,2.7471,0.7712899999999999,0.65181,0.009811,1.1829,0.52799,1.043079,0.80418,3.1654,56.495998,0.9880450000000001,0.173941,0.17239000000000002,0.15138,0.00757,1.0015
2013-05-14,2.352,0.552389,2.7721,0.76994,0.6532100000000001,0.009836,1.1783,0.5276,1.045806,0.80509,3.1663,56.083,0.9899030000000001,0.174286,0.17263599999999998,0.15152000000000002,0.00757,1.0029
2013-05-15,2.3470299999999997,0.55104,2.7624,0.7729699999999999,0.65672,0.009784000000000001,1.1768,0.5313,1.0360120000000002,0.80066,3.1707,56.268002,0.982125,0.173578,0.171656,0.150051,0.007559999999999999,1.0092
2013-05-16,2.34813,0.54882,2.7776,0.77625,0.65617,0.009779000000000001,1.1826,0.5292,1.035947,0.80392,3.1719,56.042999,0.9847370000000001,0.172876,0.171035,0.14991400000000002,0.00759,1.0103
2013-05-17,2.34833,0.548601,2.7843,0.7762,0.65458,0.009791,1.1854,0.5283899999999999,1.036699,0.8044600000000001,3.1685,55.91,0.981836,0.17287,0.171638,0.15009,0.0076,1.0177
2013-05-20,2.3641799999999997,0.542868,2.7962,0.77908,0.65871,0.009737,1.1826,0.5259699999999999,1.030609,0.80295,3.1479,55.664001,0.972668,0.172206,0.17077699999999998,0.149454,0.00759,1.0238
2013-05-21,2.37298,0.543357,2.8094,0.77573,0.6552100000000001,0.009788,1.1838,0.52509,1.034447,0.8023100000000001,3.1399,55.487,0.976086,0.172989,0.17160899999999998,0.150444,0.00759,1.019
2013-05-22,2.38003,0.542868,2.79,0.77405,0.65963,0.009762,1.1733,0.52478,1.031885,0.79847,3.1233,55.5,0.974374,0.173373,0.17291199999999998,0.151384,0.007559999999999999,1.0184
2013-05-23,2.3742,0.54119,2.7761,0.77869,0.6651100000000001,0.009692000000000001,1.1706,0.529,1.020096,0.7942100000000001,3.132,55.689999,0.963707,0.172285,0.171592,0.150514,0.00755,1.0348
2013-05-24,2.3846,0.541794,2.7827,0.77369,0.66247,0.009765000000000001,1.1676,0.52493,1.030928,0.79745,3.1208,55.428001,0.9691799999999999,0.173403,0.17164100000000002,0.15024500000000002,0.00755,1.0326
2013-05-27,2.37092,0.542008,2.7727,0.77293,0.66089,0.009895000000000001,1.1694,0.5174300000000001,1.039966,0.8036300000000001,3.0999,54.700001,0.9691139999999999,0.173578,0.171748,0.150635,0.00765,1.0376
2013-05-28,2.385,0.542632,2.7826,0.7731600000000001,0.66186,0.009891,1.168,0.5212100000000001,1.038637,0.80274,3.1187,54.77,0.9666969999999999,0.173584,0.171192,0.1506,0.00765,1.0385
2013-05-29,2.38763,0.537695,2.7936,0.7784300000000001,0.66551,0.009761,1.1695,0.52418,1.0236459999999998,0.79669,3.1127,54.987999,0.9609840000000001,0.17236600000000002,0.169624,0.148836,0.0076,1.0444
2013-05-30,2.40828,0.537412,2.8148,0.7723300000000001,0.66088,0.009909000000000001,1.1684,0.51575,1.040366,0.8033399999999999,3.0889,54.110001000000004,0.966464,0.17372,0.169727,0.15043900000000002,0.00765,1.0377
2013-05-31,2.43928,0.534356,2.8503,0.76664,0.65664,0.009891,1.1675,0.50866,1.048548,0.80375,3.0475,53.957001,0.970685,0.175003,0.17158800000000002,0.152288,0.00758,1.0342
2013-06-03,2.44918,0.530287,2.86825,0.76944,0.6575,0.009953,1.1701,0.50613,1.044932,0.80386,3.0341,53.167999,0.9655309999999999,0.174324,0.17038699999999998,0.151051,0.00765,1.0392
2013-06-04,2.4622,0.530895,2.8863,0.76494,0.65268,0.010026,1.1721,0.50271,1.055409,0.80718,3.0252,52.898998,0.9724790000000001,0.175386,0.17228,0.152943,0.007670000000000001,1.0253
2013-06-05,2.4464900000000003,0.534379,2.86354,0.7649100000000001,0.6534300000000001,0.009975,1.1705,0.5061899999999999,1.054519,0.8064600000000001,3.0423,53.450001,0.9663700000000001,0.17538900000000002,0.172052,0.152365,0.00763,1.0368
2013-06-06,2.47752,0.5286,2.91399,0.76375,0.6492100000000001,0.010106,1.1763,0.49677,1.0617969999999999,0.81083,3.0032,52.212002000000005,0.966931,0.175654,0.172246,0.151821,0.00772,1.051
2013-06-07,2.50595,0.528483,2.9522,0.75497,0.6409199999999999,0.010275,1.1779,0.49046999999999996,1.07587,0.8123199999999999,2.9706,51.310001,0.9732360000000001,0.17765699999999998,0.173981,0.152668,0.00775,1.04586
2013-06-10,2.47788,0.532473,2.9139,0.7562,0.6438699999999999,0.010179,1.1758,0.49785,1.0671110000000001,0.80779,3.0008,52.198002,0.978981,0.17716099999999999,0.173377,0.152435,0.00771,1.0618
2013-06-11,2.51613,0.526546,2.9561,0.7562,0.6438699999999999,0.010116,1.1745,0.4905,1.071008,0.8076399999999999,2.9546,51.965,0.9809690000000001,0.177832,0.17363499999999998,0.15213800000000002,0.00763,1.0573
2013-06-12,2.51753,0.529053,2.9549,0.7562,0.6438699999999999,0.010406,1.1747,0.48795,1.0819,0.81226,2.956,50.762001,0.981942,0.178554,0.173164,0.152675,0.007809999999999999,1.057
2013-06-13,2.4999,0.533732,2.939,0.74965,0.6377,0.010424,1.1754,0.49061000000000005,1.0862479999999999,0.81412,2.9795,51.097,0.979816,0.178878,0.173825,0.15370899999999998,0.007809999999999999,1.0548
2013-06-14,2.48683,0.537643,2.9232,0.7480600000000001,0.6363800000000001,0.010472,1.17519,0.49445,1.084175,0.81085,2.991,51.174999,0.9845430000000001,0.17921900000000002,0.174233,0.154412,0.00783,1.0376
2013-06-17,2.50283,0.53274,2.94812,0.7491399999999999,0.6360100000000001,0.010611,1.1775799999999998,0.48993000000000003,1.0849520000000001,0.8125899999999999,2.9695,50.115002000000004,0.9837870000000001,0.17899600000000002,0.175279,0.155422,0.00795,1.0443
2013-06-18,2.4988,0.53496,2.9393,0.74833,0.63622,0.010562,1.1762,0.49272,1.0842459999999998,0.8111,2.9816,50.459998999999996,0.981643,0.179207,0.174529,0.154763,0.0079,1.0477
2013-06-19,2.5248,0.530428,2.9486,0.74683,0.63951,0.010469,1.1677,0.48775,1.086602,0.81142,2.9532,50.594002,0.9787610000000001,0.179478,0.174371,0.155154,0.00782,1.0542
2013-06-20,2.5293,0.52566,2.9458,0.75234,0.64589,0.010353,1.1647,0.48717,1.076786,0.80998,2.9437,50.646,0.9730469999999999,0.178225,0.173171,0.15489,0.007790000000000001,1.0775
2013-06-21,2.56528,0.51581,3.00674,0.75554,0.64445,0.010294,1.172,0.47666000000000003,1.079797,0.8154600000000001,2.9008,49.965,0.9639479999999999,0.17751199999999998,0.166973,0.152472,0.00778,1.0866
2013-06-24,2.53786,0.516396,2.98,0.76305,0.64981,0.010159999999999999,1.17391,0.48303,1.06792,0.81475,2.9359,50.750999,0.954198,0.175713,0.164671,0.14945,0.00775,1.0827
2013-06-25,2.55213,0.514358,3.00015,0.76148,0.64736,0.010253,1.1761,0.47873000000000004,1.072444,0.8165100000000001,2.9158,50.049,0.9525620000000001,0.176126,0.163607,0.14816400000000002,0.0078,1.0797
2013-06-26,2.5257,0.517944,2.9767,0.76454,0.64864,0.010189,1.1782700000000002,0.48545,1.065417,0.81433,2.9492,50.720001,0.9510129999999999,0.175421,0.16431700000000002,0.149151,0.007790000000000001,1.0795
2013-06-27,2.5171799999999998,0.517125,2.96307,0.76844,0.65249,0.010228000000000001,1.17725,0.48608,1.061402,0.81539,2.957,50.382,0.955356,0.174505,0.163892,0.14838800000000002,0.007859999999999999,1.0766
2013-06-28,2.5002299999999997,0.521466,2.9267,0.7671100000000001,0.6553800000000001,0.010154999999999999,1.17022,0.49158999999999997,1.058324,0.81177,2.9766,51.230999,0.9543809999999999,0.174759,0.16559000000000001,0.14841,0.007790000000000001,1.0774
2013-07-01,2.50936,0.518524,2.932,0.7684,0.65769,0.010062,1.1683,0.48878,1.0580889999999998,0.81288,2.9639,51.375999,0.9511850000000001,0.174511,0.164776,0.149367,0.00773,1.0954
2013-07-02,2.51378,0.519948,2.9267,0.76525,0.65718,0.010034,1.1641,0.49076000000000003,1.058235,0.80945,2.9638,51.700001,0.9525620000000001,0.175205,0.16381500000000002,0.149886,0.007679999999999999,1.0817
2013-07-03,2.50775,0.5174479999999999,2.9251,0.77048,0.65994,0.009927,1.1672200000000001,0.49028999999999995,1.051967,0.8103100000000001,2.9641,51.970001,0.948047,0.174004,0.163867,0.148911,0.00765,1.0935
2013-07-04,2.5297,0.514491,2.9668,0.76859,0.65469,0.010004,1.1736,0.48523999999999995,1.0564120000000001,0.8116899999999999,2.9389,51.275002,0.952109,0.17442,0.163741,0.14962899999999998,0.007690000000000001,1.0998
2013-07-05,2.5049,0.5151979999999999,2.9191,0.77473,0.66494,0.009978,1.1651,0.49213,1.0454780000000001,0.80985,2.9734,51.556,0.950299,0.173017,0.163827,0.149741,0.00773,1.0939
2013-07-08,2.51704,0.50977,2.9185,0.7794800000000001,0.67207,0.009863,1.1593,0.48995,1.035947,0.80737,2.951,51.444,0.945832,0.172013,0.160001,0.147009,0.007690000000000001,1.1035
2013-07-09,2.50343,0.513795,2.9087,0.77694,0.66873,0.009916,1.16154,0.49403,1.0376459999999998,0.8063899999999999,2.9714,51.696999,0.9472389999999999,0.172548,0.162867,0.147484,0.0077,1.0941
2013-07-10,2.47893,0.5154850000000001,2.8816,0.78236,0.67288,0.009886,1.1623,0.50033,1.027686,0.80373,3.0002,51.993999,0.9496680000000001,0.17140899999999998,0.161741,0.147117,0.00773,1.0911
2013-07-11,2.5335799999999997,0.520977,2.9193,0.7582800000000001,0.65876,0.010147,1.152,0.48713999999999996,1.061244,0.8044399999999999,2.9258,50.950001,0.9632059999999999,0.176744,0.167575,0.151798,0.007690000000000001,1.0781
2013-07-12,2.55275,0.513076,2.9577,0.76349,0.65882,0.010097,1.15845,0.48436,1.055632,0.8058,2.9115,50.577999,0.963939,0.175644,0.165183,0.150229,0.00771,1.0898
2013-07-15,2.5487,0.512316,2.9452,0.7657,0.66209,0.010081,1.1562,0.48388000000000003,1.0564120000000001,0.8085100000000001,2.9182,50.679001,0.9622790000000001,0.175156,0.164932,0.149898,0.00772,1.10156
2013-07-16,2.524,0.517625,2.9181,0.76577,0.66225,0.010005,1.1561,0.48973999999999995,1.054519,0.8073100000000001,2.9488,51.611,0.958341,0.17511300000000002,0.165028,0.149725,0.007659999999999999,1.0999
2013-07-17,2.52563,0.5209090000000001,2.9073,0.76039,0.66057,0.010085,1.15075,0.48883000000000004,1.063604,0.8085399999999999,2.948,51.578998999999996,0.963577,0.176376,0.166981,0.151925,0.007670000000000001,1.0821
2013-07-18,2.5044299999999997,0.523505,2.9041,0.76237,0.65747,0.010034,1.1595,0.49228999999999995,1.0622479999999999,0.80972,2.9733,52.092999,0.960716,0.17588099999999998,0.16704000000000002,0.152322,0.00765,1.0832
2013-07-19,2.51773,0.520752,2.9231,0.76274,0.65694,0.009948,1.1607100000000001,0.49088999999999994,1.058918,0.80743,2.9565,52.241001000000004,0.963484,0.175816,0.167283,0.152253,0.00759,1.0893
2013-07-22,2.51999,0.522139,2.9273,0.75988,0.6542399999999999,0.009961,1.1615,0.48963,1.064509,0.80883,2.9536,52.301998,0.9659040000000001,0.176451,0.16758599999999998,0.15324200000000002,0.00757,1.0847
2013-07-23,2.5209200000000003,0.523292,2.9363,0.75813,0.65082,0.010068,1.1647,0.48891999999999997,1.068422,0.80984,2.9535,51.865002000000004,0.9675860000000001,0.176878,0.168552,0.154276,0.00763,1.0801
2013-07-24,2.51103,0.5263680000000001,2.9196,0.7562399999999999,0.65041,0.010051000000000001,1.1624299999999999,0.49101000000000006,1.069747,0.8088,2.9624,52.23,0.971817,0.177318,0.170303,0.155101,0.0076,1.0765
2013-07-25,2.5367,0.520313,2.9438,0.7581,0.65323,0.009955,1.1605,0.48723999999999995,1.066087,0.80802,2.9369,52.153,0.969067,0.17688199999999998,0.168648,0.153544,0.00755,1.0953
2013-07-26,2.55018,0.520465,2.9549,0.75334,0.65012,0.010073,1.1585,0.48308,1.075431,0.80998,2.9176,51.542,0.972195,0.17805,0.169372,0.154345,0.00759,1.0823
2013-07-29,2.55733,0.51961,2.9627,0.75259,0.64967,0.010208,1.1583,0.48158,1.0775629999999998,0.81084,2.9118,50.790001000000004,0.9736809999999999,0.178201,0.16946,0.154591,0.007679999999999999,1.0804
2013-07-30,2.5559,0.519022,2.9564,0.7539399999999999,0.65182,0.0102,1.1565,0.48263,1.074241,0.80983,2.9141,50.816002000000005,0.974469,0.177955,0.168535,0.15448199999999998,0.007690000000000001,1.0876
2013-07-31,2.54973,0.52017,2.9295,0.7538699999999999,0.65608,0.010202,1.1488,0.4828,1.0757079999999999,0.81077,2.9185,50.925999,0.9707610000000001,0.17794400000000002,0.168552,0.15266500000000002,0.007690000000000001,1.1022
2013-08-01,2.57318,0.517258,2.93416,0.7518,0.65898,0.010221,1.1407,0.47806000000000004,1.079914,0.8116899999999999,2.8933,50.456001,0.972384,0.17841600000000002,0.16969,0.153917,0.007679999999999999,1.1173
2013-08-02,2.57072,0.5140939999999999,2.94151,0.75689,0.6613600000000001,0.010058,1.1443,0.48077,1.0678860000000001,0.8081,2.8957,51.007,0.966464,0.177222,0.168073,0.151446,0.00761,1.1183
2013-08-05,2.55763,0.519162,2.9448,0.75307,0.6541399999999999,0.010108,1.1512,0.48135,1.076195,0.81029,2.9083,51.237999,0.9626950000000001,0.178121,0.168531,0.151449,0.00761,1.1229
2013-08-06,2.55688,0.518546,2.9612,0.75429,0.6513,0.01018,1.158,0.47965,1.078179,0.81302,2.9078,50.82,0.965512,0.177835,0.169019,0.151951,0.007679999999999999,1.1218
2013-08-07,2.5609599999999997,0.519332,2.9528,0.75142,0.65168,0.010277,1.1528,0.4799,1.081081,0.81209,2.9069,50.486,0.964134,0.178488,0.168979,0.152686,0.00772,1.1125
2013-08-08,2.57465,0.51817,2.9914,0.74957,0.6452899999999999,0.010355,1.16156,0.47691000000000006,1.085305,0.8134,2.8933,49.964001,0.9596100000000001,0.17890699999999998,0.169506,0.153579,0.0077599999999999995,1.1108
2013-08-09,2.5707299999999997,0.520435,2.9848,0.74738,0.64367,0.010337,1.161,0.47828999999999994,1.086933,0.81216,2.8974,50.278,0.9683360000000001,0.17944000000000002,0.16939,0.154121,0.00773,1.098
2013-08-12,2.562,0.520784,2.9792400000000003,0.74966,0.64458,0.010412000000000001,1.16289,0.47946000000000005,1.0845989999999999,0.81288,2.9077,49.919998,0.9724790000000001,0.178846,0.17102,0.15378499999999998,0.007809999999999999,1.0887
2013-08-13,2.5573,0.519683,2.9734,0.7522800000000001,0.64691,0.010288,1.1626,0.48105,1.079482,0.81188,2.9138,50.457001,0.969735,0.17823699999999998,0.170255,0.153193,0.00774,1.097
2013-08-14,2.5623299999999998,0.5177189999999999,2.98465,0.75383,0.64722,0.010188,1.1644,0.48208,1.072225,0.80815,2.906,50.73,0.966669,0.177869,0.169763,0.153094,0.007679999999999999,1.099
2013-08-15,2.56433,0.517392,3.0004,0.7539100000000001,0.64449,0.010218999999999999,1.1696,0.4823,1.070859,0.80714,2.9037,50.499001,0.9678950000000001,0.177857,0.16995,0.15373699999999998,0.0077,1.0935
2013-08-16,2.5796799999999998,0.517606,3.0222,0.74884,0.6393,0.010303,1.1714,0.47839,1.0807069999999999,0.80914,2.8872,50.133998999999996,0.9706950000000001,0.179042,0.169249,0.153659,0.00771,1.0949
2013-08-19,2.58988,0.514742,3.0352,0.75024,0.64,0.010239,1.1721,0.47658999999999996,1.078632,0.80908,2.8759,50.175999,0.9678760000000001,0.178767,0.16903900000000002,0.153468,0.007679999999999999,1.087
2013-08-20,2.6047,0.512007,3.0564,0.74997,0.63902,0.010248,1.1733,0.47276,1.082017,0.81125,2.8607,49.889998999999996,0.966651,0.178793,0.169067,0.153705,0.007690000000000001,1.097
2013-08-21,2.61469,0.513347,3.049,0.7451,0.63841,0.010276,1.167,0.46967,1.090703,0.81255,2.8465,49.869999,0.962001,0.17995999999999998,0.168098,0.154157,0.007659999999999999,1.1035
2013-08-22,2.6440099999999997,0.50505,3.0948,0.74946,0.6403399999999999,0.010223999999999999,1.1704,0.46579,1.083072,0.81158,2.8198,49.291,0.953925,0.17890599999999998,0.16450399999999998,0.152095,0.007659999999999999,1.1148799999999999
2013-08-23,2.6553299999999997,0.502942,3.0998,0.74878,0.6411399999999999,0.010112999999999999,1.1674200000000001,0.4636,1.0827309999999999,0.8105100000000001,2.8032,49.667999,0.9508780000000001,0.179064,0.16403,0.153582,0.00757,1.1088
2013-08-26,2.6637299999999997,0.502609,3.1004,0.74702,0.64181,0.010131,1.1637,0.46238,1.0857649999999999,0.81097,2.7973,49.528,0.952109,0.17946199999999998,0.166224,0.154141,0.00757,1.1076
2013-08-27,2.6705799999999997,0.5010720000000001,3.1106,0.74743,0.64165,0.010177,1.1646,0.46126999999999996,1.084716,0.8104600000000001,2.7892,49.151001,0.952435,0.179367,0.165757,0.153521,0.00761,1.1094
2013-08-28,2.74408,0.48851000000000006,3.186,0.74671,0.64317,0.010320999999999999,1.1606,0.44728999999999997,1.090394,0.814,2.7166,47.195,0.9532430000000001,0.179559,0.166437,0.15420899999999998,0.00771,1.1178
2013-08-29,2.70453,0.492987,3.1491,0.7499100000000001,0.64402,0.010232,1.1642,0.45447,1.083882,0.8125899999999999,2.7552,48.124001,0.953098,0.178782,0.16534100000000002,0.15379400000000001,0.007670000000000001,1.1177
2013-08-30,2.68368,0.492858,3.1462,0.7555,0.64489,0.010173999999999999,1.1713,0.45797,1.073768,0.81103,2.771,48.283001,0.948857,0.177456,0.16420099999999999,0.151701,0.007679999999999999,1.1203
2013-09-02,2.67829,0.492613,3.1467,0.7571,0.64437,0.010164,1.17462,0.45863999999999994,1.0727309999999999,0.81202,2.7785,48.391998,0.949154,0.177095,0.163607,0.15096099999999998,0.007690000000000001,1.1187
2013-09-03,2.6626,0.49543000000000004,3.1386,0.75815,0.6432100000000001,0.010043,1.1786,0.4624,1.069862,0.81083,2.7975,49.223,0.947751,0.176813,0.164433,0.15143900000000002,0.00761,1.1111
2013-09-04,2.70913,0.486306,3.2009,0.75907,0.64252,0.010045,1.18121,0.4545,1.0681479999999999,0.81072,2.7488,48.242001,0.949235,0.176592,0.16480899999999998,0.151062,0.00762,1.1042
2013-09-05,2.7039299999999997,0.488429,3.1999,0.75754,0.64012,0.010027,1.1833,0.45603999999999995,1.068719,0.80943,2.7535,48.591,0.952744,0.176983,0.165047,0.15167,0.0076,1.0903
2013-09-06,2.7132,0.483554,3.2246,0.7622899999999999,0.64144,0.009988,1.1884,0.45596000000000003,1.058246,0.80652,2.7432,48.25,0.9523809999999999,0.17589200000000002,0.163204,0.14960199999999998,0.00761,1.0966
2013-09-09,2.70348,0.48742399999999997,3.2083,0.7590600000000001,0.63955,0.010001999999999999,1.18638,0.45698999999999995,1.065292,0.8084100000000001,2.7563,48.620998,0.9603379999999999,0.176656,0.164744,0.15090599999999998,0.00759,1.0874
2013-09-10,2.6787799999999997,0.494037,3.1721,0.75426,0.6370399999999999,0.010028,1.184,0.45988999999999997,1.072317,0.8088,2.7745,49.217999,0.964134,0.177732,0.16651,0.152543,0.007559999999999999,1.0832
2013-09-11,2.6722,0.49626800000000004,3.1683,0.75379,0.63561,0.009972,1.1855,0.46313999999999994,1.069633,0.80613,2.7848,49.66,0.9659040000000001,0.177887,0.168958,0.152841,0.007509999999999999,1.0752
2013-09-12,2.6793400000000003,0.49721800000000005,3.1846,0.751,0.6318699999999999,0.010017,1.1884,0.46178,1.07528,0.8073600000000001,2.781,49.509997999999996,0.9700540000000001,0.178549,0.169205,0.153461,0.007520000000000001,1.0712
2013-09-13,2.69466,0.49353500000000006,3.2021,0.7519399999999999,0.63273,0.010042,1.1882,0.45858999999999994,1.0743559999999999,0.80769,2.7626,49.029999,0.96872,0.178334,0.170068,0.15354500000000001,0.00755,1.0796
2013-09-16,2.6743799999999998,0.499503,3.1902,0.74854,0.6275,0.010099,1.1928,0.46096000000000004,1.080964,0.80893,2.7812,49.290001000000004,0.9699409999999999,0.17915599999999998,0.169375,0.153407,0.007559999999999999,1.0726
2013-09-17,2.66713,0.49993699999999996,3.18,0.74974,0.6288100000000001,0.010094,1.19204,0.46288,1.07897,0.80877,2.7925,49.449001,0.9691139999999999,0.178825,0.16930599999999998,0.153556,0.00757,1.0727
2013-09-18,2.67167,0.49971499999999996,3.1812,0.74862,0.62873,0.010088,1.1906,0.46184,1.079914,0.8083199999999999,2.7847,49.416,0.9713450000000001,0.1791,0.169348,0.154682,0.00755,1.0691
2013-09-19,2.62133,0.5159590000000001,3.1271,0.73948,0.61984,0.010182,1.1928,0.47038,1.096011,0.81024,2.8428,50.567001,0.9781770000000001,0.181354,0.172008,0.157194,0.007529999999999999,1.0529
2013-09-20,2.65294,0.510162,3.1435,0.73887,0.62352,0.010061,1.18458,0.46412,1.098467,0.81142,2.809,50.549999,0.974108,0.18149,0.171638,0.15796,0.00743,1.0587
2013-09-23,2.68013,0.504844,3.17289,0.73885,0.62434,0.010073,1.18316,0.45879,1.098274,0.8113600000000001,2.7762,49.953998999999996,0.9710719999999999,0.18149400000000002,0.16888699999999998,0.157425,0.00744,1.0636
2013-09-24,2.67718,0.503966,3.1818,0.7408,0.62338,0.010128,1.18818,0.45821000000000006,1.098454,0.81367,2.7808,49.699001,0.9724790000000001,0.18098699999999998,0.168791,0.156632,0.0075,1.0612
2013-09-25,2.68751,0.5012310000000001,3.1908,0.74229,0.62516,0.010126999999999999,1.187,0.45673,1.094811,0.8125100000000001,2.7674,49.319,0.970318,0.18067,0.167436,0.156313,0.007520000000000001,1.0656
2013-09-26,2.7238599999999997,0.496601,3.2391,0.7398100000000001,0.6221300000000001,0.010159,1.1891,0.45074,1.099022,0.81283,2.7328,48.747002,0.9690110000000001,0.181291,0.166481,0.155724,0.007520000000000001,1.0677
2013-09-27,2.7248,0.495172,3.2404,0.7415,0.62354,0.010111,1.18889,0.45005,1.0987799999999999,0.81433,2.7321,48.867001,0.9698379999999999,0.180865,0.167327,0.155899,0.007490000000000001,1.0684
2013-09-30,2.7502299999999997,0.490648,3.2952,0.7409899999999999,0.61847,0.010222,1.19785,0.44377,1.1047280000000002,0.8183600000000001,2.7088,47.941002000000005,0.969744,0.180977,0.16664500000000002,0.155318,0.00757,1.0751
2013-10-01,2.731,0.49524300000000004,3.2686,0.73936,0.61778,0.010163,1.19656,0.44791000000000003,1.104606,0.81653,2.7279,48.666,0.9686450000000001,0.181376,0.16653099999999998,0.15576700000000002,0.007509999999999999,1.0729
2013-10-02,2.71583,0.497859,3.2518,0.73946,0.61758,0.010212,1.1972,0.45077,1.103193,0.81557,2.7423,48.698002,0.967352,0.181325,0.166907,0.157254,0.00755,1.0648
2013-10-03,2.7096299999999998,0.501837,3.2373,0.73578,0.61593,0.010277,1.19445,0.45216000000000006,1.108537,0.8154600000000001,2.7513,48.747002,0.96857,0.182221,0.166578,0.156876,0.007559999999999999,1.0653
2013-10-04,2.72818,0.49945100000000003,3.2353,0.7339899999999999,0.61893,0.010282,1.1856,0.4487,1.112595,0.8164899999999999,2.7332,48.509997999999996,0.9682700000000001,0.18263,0.168149,0.157694,0.00755,1.0636
2013-10-07,2.69638,0.503497,3.18467,0.73692,0.6236,0.010279,1.18164,0.45537,1.104606,0.81383,2.7647,48.909,0.970987,0.181937,0.167721,0.15590199999999999,0.00757,1.059
2013-10-08,2.70686,,3.2085,,,,1.1852,,,0.81533,,,,,,,0.00761,
2013-10-09,2.70281,0.503261,3.2036,0.7354,0.62031,0.010320000000000001,1.185,0.45327,1.108697,0.81507,2.7565,48.687,0.965717,0.182324,0.167778,0.155827,0.00759,1.0584
2013-10-10,2.68388,0.5045149999999999,3.1674,0.73963,0.62676,0.010259,1.18,0.45843,1.0982370000000001,0.81208,2.7775,49.040001000000004,0.962205,0.18126099999999998,0.166647,0.154683,0.00759,1.0582
2013-10-11,2.67191,0.506332,3.1533,0.73928,0.62578,0.010185,1.1809,0.46032,1.097924,0.8114600000000001,2.7867,49.652,0.9606790000000001,0.18135,0.165741,0.15375899999999998,0.007529999999999999,1.0575700000000001
2013-10-14,2.69404,0.503286,3.1732,0.73764,0.62613,0.010171,1.17756,0.45753,1.09907,0.8105,2.7666,49.421001000000004,0.9648690000000001,0.18175999999999998,0.166786,0.15457,0.0075,1.0585
2013-10-15,2.68627,0.504745,3.1528,0.73754,0.6261,0.010137,1.1779,0.45952,1.0974899999999999,0.8093199999999999,2.7743,49.73,0.96609,0.181781,0.167372,0.154612,0.00748,1.0513
